runtime,seasons,imdb_score,action,animation,comedy,crime,documentation,drama,european,family,fantasy,history,horror,music,reality,romance,scifi,sport,thriller,war,western,América del Sur,América del Norte,África,Europa,Oceanía,Asia,Streaming_Service,type_SHOW,release_year_1970s,release_year_1980s,release_year_1990s,release_year_2000s,release_year_2010s,release_year_2020s,release_year_<1970
103,0.0,5.8,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
52,0.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
17,1.0,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
90,0.0,6.3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
72,0.0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
85,0.0,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
92,0.0,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
88,0.0,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
131,0.0,5.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
92,0.0,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
90,0.0,4.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
93,0.0,5.3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
91,0.0,5.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
85,0.0,5.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
88,0.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
6,1.0,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
81,0.0,8.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,4.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
89,0.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
113,0.0,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
78,0.0,7.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
94,0.0,5.8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Prime Video,False,False,False,False,False,True,False,False
64,0.0,7.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
15,1.0,7.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,True,False,False,False,False,True,False,False
45,0.0,6.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
82,0.0,6.4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
78,0.0,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
106,0.0,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
12,1.0,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,True,False,False,False,False,True,False,False
137,0.0,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
60,0.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
8,1.0,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,True,False,False,False,False,True,False,False
147,0.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
101,0.0,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
17,2.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
96,0.0,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
100,0.0,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
89,0.0,5.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
118,0.0,7.8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
50,0.0,5.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
48,1.0,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
71,0.0,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
82,0.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
88,0.0,4.7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
110,0.0,5.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
94,0.0,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
14,4.0,8.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,True,False,False,False,False,True,False,False
43,2.0,6.4,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
88,0.0,5.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
78,0.0,7.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
146,0.0,6.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
134,0.0,3.9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
88,0.0,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
144,0.0,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
84,0.0,4.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
120,0.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
95,0.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
65,0.0,7.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,Prime Video,False,False,False,False,False,True,False,False
77,0.0,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
72,0.0,7.4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
136,0.0,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
58,0.0,6.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
158,0.0,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
80,0.0,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
82,0.0,6.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
93,0.0,6.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
130,0.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
86,0.0,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
84,0.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
52,1.0,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,True,False,False,False,False,True,False,False
112,0.0,4.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
102,0.0,7.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
10,1.0,8.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
86,0.0,5.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
89,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
97,0.0,5.8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
99,0.0,5.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
18,1.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,True,False,False,False,False,True,False,False
8,1.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,True,False,False,False,False,True,False,False
43,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
140,0.0,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
88,0.0,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
42,0.0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
126,0.0,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
75,0.0,6.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
48,0.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
107,0.0,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
92,0.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
85,0.0,4.9,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
105,0.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Prime Video,False,False,False,False,False,True,False,False
109,0.0,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
105,0.0,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
74,0.0,6.5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
60,0.0,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
92,0.0,6.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
88,0.0,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
114,0.0,5.4,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
53,0.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
80,0.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
140,0.0,7.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
104,0.0,7.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
50,0.0,5.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
3,1.0,8.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,True,False,False,False,False,True,False,False
106,0.0,6.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
100,0.0,7.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
81,0.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
43,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
151,0.0,7.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
110,0.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
22,1.0,8.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
21,1.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
70,0.0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
86,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
97,0.0,5.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Prime Video,False,False,False,False,False,True,False,False
88,0.0,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
88,0.0,5.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
85,0.0,5.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
128,0.0,5.7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
90,0.0,6.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
1,3.0,6.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,True,False,False,False,False,True,False,False
92,0.0,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
86,0.0,5.1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
85,0.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
85,0.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
58,0.0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
122,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
126,0.0,5.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
122,0.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
156,0.0,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
86,0.0,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
140,0.0,3.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
148,0.0,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Prime Video,False,False,False,False,False,True,False,False
67,0.0,6.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
115,0.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
82,0.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
25,3.0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,True,False,False,False,False,True,False,False
141,0.0,6.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
56,0.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
84,0.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
81,0.0,4.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
68,0.0,7.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
60,0.0,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
110,0.0,5.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
59,0.0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
103,0.0,6.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
70,0.0,5.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
99,0.0,7.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Prime Video,False,False,False,False,False,True,False,False
100,0.0,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
89,0.0,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prime Video,False,False,False,False,False,True,False,False
104,0.0,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
119,0.0,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
90,0.0,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
120,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
87,0.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
108,0.0,4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
142,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Prime Video,False,False,False,False,False,True,False,False
95,0.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Prime Video,False,False,False,False,False,True,False,False
72,0.0,3.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
89,0.0,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
88,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
60,0.0,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
67,0.0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
90,0.0,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Prime Video,False,False,False,False,False,True,False,False
